VP,VB,Geschlecht,Produkt,Frage,Antwort_1,Antwort_2,Antwort_3,Antwort_4,Antwort_5,Antwort_6,Antwort_7,Antwort_8,Antwort_9,Antwort_10
44,Ökologisch,w,A1,B2_Alltagstaug._Begr.,,- Funktionalität,- Funktionalität,+ Handhabung,+ Funktionalität,+ Handhabung,,,,
44,Ökologisch,w,P1,B2_Alltagstaug._Begr.,+ Ökonomie,+ Funktionalität,,,,,,,,
44,Ökologisch,w,A4,B2_Alltagstaug._Begr.,+ Funktionalität,,,,,,,,,
44,Ökologisch,w,P4,B2_Alltagstaug._Begr.,+ Funktionalität,,,,,,,,,
44,Ökologisch,w,A6_G,B2_Alltagstaug._Begr.,- Verarbeitung,+ Verarbeitung,+ Funktionalität,,,,,,,
44,Ökologisch,w,A6_E,B2_Alltagstaug._Begr.,+ Verarbeitung,- Handhabung,,,,,,,,
44,Ökologisch,w,P6,B2_Alltagstaug._Begr.,+ Verarbeitung,+ Funktionalität,,,,,,,,
44,Ökologisch,w,A5,B2_Alltagstaug._Begr.,+ Funktionalität,- Handhabung,,,,,,,,
44,Ökologisch,w,P5,B2_Alltagstaug._Begr.,- Handhabung,+ Funktionalität,+ Handhabung,,,,,,,
44,Ökologisch,w,A2,B2_Alltagstaug._Begr.,+ Handhabung,+ Verarbeitung,- Handhabung,,,,,,,
44,Ökologisch,w,P2,B2_Alltagstaug._Begr.,+ Ökonomie,- Verarbeitung,- Funktionalität,,,,,,,
44,Ökologisch,w,A3,B2_Alltagstaug._Begr.,- Handhabung,+ Funktionalität,,,,,,,,
44,Ökologisch,w,P3,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,+ Handhabung,- Handhabung,- Verarbeitung,,,,,
44,Ökologisch,w,A7,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,- Alternative/kein Bedarf,,,,,,,
44,Ökologisch,w,P7,B2_Alltagstaug._Begr.,+ Funktionalität,- Alternative/kein Bedarf,,,,,,,,
45,Ökologisch,w,P7,B2_Alltagstaug._Begr.,+ Handhabung,+ Funktionalität,- Funktionalität,,,,,,,
45,Ökologisch,w,A7,B2_Alltagstaug._Begr.,+ Handhabung,+ Funktionalität,,,,,,,,
45,Ökologisch,w,P3,B2_Alltagstaug._Begr.,+ Handhabung,+ Funktionalität,,,,,,,,
45,Ökologisch,w,A3,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,+ Handhabung,+ Funktionalität,,,,,,
45,Ökologisch,w,P6,B2_Alltagstaug._Begr.,- Funktionalität,- Funktionalität,- Funktionalität,,,,,,,
45,Ökologisch,w,A6,B2_Alltagstaug._Begr.,+ Funktionalität,+ Funktionalität,,,,,,,,
45,Ökologisch,w,P1,B2_Alltagstaug._Begr.,- Funktionalität,- Verarbeitung,- Verarbeitung,+ Handhabung,,,,,,
45,Ökologisch,w,A1,B2_Alltagstaug._Begr.,+ Funktionalität,+ Verarbeitung,- Ökonomie,- Handhabung,- Funktionalität,,,,,
45,Ökologisch,w,P5,B2_Alltagstaug._Begr.,+ Funktionalität,+ Funktionalität,- Ökonomie,,,,,,,
45,Ökologisch,w,A5,B2_Alltagstaug._Begr.,+ Funktionalität,? Unsicherheit,,,,,,,,
45,Ökologisch,w,P2,B2_Alltagstaug._Begr.,+ Ökonomie,- Funktionalität,,,,,,,,
45,Ökologisch,w,A2,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,- Ökonomie,,,,,,,
45,Ökologisch,w,P4,B2_Alltagstaug._Begr.,+ Funktionalität,+ Funktionalität,- Funktionalität,,,,,,,
45,Ökologisch,w,A4,B2_Alltagstaug._Begr.,+ Funktionalität,? Unsicherheit,- Handhabung,,,,,,,
46,Ökologisch,m,A4,B2_Alltagstaug._Begr.,- Handhabung,,,,,,,,,
46,Ökologisch,m,P4,B2_Alltagstaug._Begr.,+ Ökonomie,- Handhabung,,,,,,,,
46,Ökologisch,m,A1,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,+ Verarbeitung,,,,,,,
46,Ökologisch,m,P1,B2_Alltagstaug._Begr.,- Funktionalität,- Ökonomie,,,,,,,,
46,Ökologisch,m,A7,B2_Alltagstaug._Begr.,- Funktionalität,- Funktionalität,- Funktionalität,,,,,,,
46,Ökologisch,m,P7,B2_Alltagstaug._Begr.,- Funktionalität,- Funktionalität,+ Funktionalität,,,,,,,
46,Ökologisch,m,A6,B2_Alltagstaug._Begr.,- Handhabung,- Alternative/kein Bedarf,+ Funktionalität,+ Funktionalität,,,,,,
46,Ökologisch,m,P6,B2_Alltagstaug._Begr.,- Funktionalität,- Funktionalität,- Alternative/kein Bedarf,,,,,,,
46,Ökologisch,m,A2,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,+ Funktionalität,,,,,,,
46,Ökologisch,m,P2,B2_Alltagstaug._Begr.,+ Handhabung,- Verarbeitung,,,,,,,,
46,Ökologisch,m,A3,B2_Alltagstaug._Begr.,- Handhabung,+ Funktionalität,+ Funktionalität,,,,,,,
46,Ökologisch,m,P3,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,,,,,,,,
46,Ökologisch,m,A5,B2_Alltagstaug._Begr.,+ Funktionalität,- Funktionalität,,,,,,,,
46,Ökologisch,m,P5,B2_Alltagstaug._Begr.,+ Funktionalität,+ Ökonomie,,,,,,,,
47,Ökologisch,m,P7,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,+ Funktionalität,- Funktionalität,,,,,,
47,Ökologisch,m,A7,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,,,,,,,,
47,Ökologisch,m,P4,B2_Alltagstaug._Begr.,+ Handhabung,+ Funktionalität,+ Funktionalität,,,,,,,
47,Ökologisch,m,A4,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,,,,,,,,
47,Ökologisch,m,P1,B2_Alltagstaug._Begr.,+ Ökonomie,- Alternative/kein Bedarf,- Funktionalität,,,,,,,
47,Ökologisch,m,A1,B2_Alltagstaug._Begr.,- Ökonomie,+ Funktionalität,,,,,,,,
47,Ökologisch,m,P2,B2_Alltagstaug._Begr.,- Verarbeitung,- Funktionalität,,,,,,,,
47,Ökologisch,m,A2,B2_Alltagstaug._Begr.,- Ökonomie,+ Funktionalität,+ Sonstiges,+ Verarbeitung,,,,,,
47,Ökologisch,m,P6,B2_Alltagstaug._Begr.,- Alternative/kein Bedarf,,,,,,,,,
47,Ökologisch,m,A6,B2_Alltagstaug._Begr.,+ Funktionalität,- Alternative/kein Bedarf,,,,,,,,
47,Ökologisch,m,P3,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,,,,,,,,
47,Ökologisch,m,A3,B2_Alltagstaug._Begr.,+ Handhabung,+ Handhabung,+ Funktionalität,,,,,,,
47,Ökologisch,m,P5,B2_Alltagstaug._Begr.,+ Handhabung,- Handhabung,- Funktionalität,+ Funktionalität,+ Handhabung,,,,,
47,Ökologisch,m,A5,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,,,,,,,,
48,Ökologisch,m,A2,B2_Alltagstaug._Begr.,+ Handhabung,- Handhabung,,,,,,,,
48,Ökologisch,m,P2,B2_Alltagstaug._Begr.,+ Handhabung,+ Verarbeitung,- Handhabung,- Verarbeitung,- Funktionalität,,,,,
48,Ökologisch,m,A1,B2_Alltagstaug._Begr.,- Handhabung,+ Funktionalität,+ Funktionalität,+ Handhabung,,,,,,
48,Ökologisch,m,P1,B2_Alltagstaug._Begr.,- Verarbeitung,+ Funktionalität,,,,,,,,
48,Ökologisch,m,A3,B2_Alltagstaug._Begr.,+ Funktionalität,+ Handhabung,+ Handhabung,,,,,,,
48,Ökologisch,m,P3,B2_Alltagstaug._Begr.,+ Handhabung,+ Funktionalität,+ Verarbeitung,- Verarbeitung,- Handhabung,+ Funktionalität,,,,
48,Ökologisch,m,A7,B2_Alltagstaug._Begr.,- Handhabung,- Verarbeitung,- Funktionalität,- Handhabung,,,,,,
48,Ökologisch,m,P7,B2_Alltagstaug._Begr.,+ Funktionalität,- Funktionalität,,,,,,,,
48,Ökologisch,m,A5,B2_Alltagstaug._Begr.,- Funktionalität,- Funktionalität,- Funktionalität,- Funktionalität,- Funktionalität,,,,,
48,Ökologisch,m,P5,B2_Alltagstaug._Begr.,- Handhabung,+ Funktionalität,+ Handhabung,+ Funktionalität,,,,,,
48,Ökologisch,m,A6,B2_Alltagstaug._Begr.,+ Funktionalität,+ Funktionalität,+ Verarbeitung,+ Handhabung,,,,,,
48,Ökologisch,m,P6,B2_Alltagstaug._Begr.,- Verarbeitung,- Verarbeitung,- Funktionalität,,,,,,,
48,Ökologisch,m,A4,B2_Alltagstaug._Begr.,- Funktionalität,,,,,,,,,
48,Ökologisch,m,P4,B2_Alltagstaug._Begr.,+ Funktionalität,- Verarbeitung,- Funktionalität,,,,,,,
1,Ökonomisch,w,P6,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
1,Ökonomisch,w,A6,B2_Kaufort,Online,,,,,,,,,
1,Ökonomisch,w,P5,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,Warenhaus,,,,
1,Ökonomisch,w,A5,B2_Kaufort,Online,Drogerie,Supermarkt,Biomarkt,Unverpacktladen,Warenhaus,,,,
1,Ökonomisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
1,Ökonomisch,w,A7,B2_Kaufort,Online,Drogerie,Biomarkt,Warenhaus,,,,,,
1,Ökonomisch,w,P4,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
1,Ökonomisch,w,A4,B2_Kaufort,Online,Drogerie,Warenhaus,,,,,,,
1,Ökonomisch,w,P3,B2_Kaufort,Online,Warenhaus,,,,,,,,
1,Ökonomisch,w,A3,B2_Kaufort,Online,Warenhaus,,,,,,,,
1,Ökonomisch,w,P2,B2_Kaufort,Supermarkt,Discounter,,,,,,,,
1,Ökonomisch,w,A2,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
1,Ökonomisch,w,P1,B2_Kaufort,Bäckerei/Café,,,,,,,,,
1,Ökonomisch,w,A1,B2_Kaufort,Online,Warenhaus,,,,,,,,
2,Ökologisch,w,A3,B2_Kaufort,Online,Unverpacktladen,Biomarkt,Drogerie,,,,,,
2,Ökologisch,w,P3,B2_Kaufort,Online,Drogerie,Warenhaus,,,,,,,
2,Ökologisch,w,A2,B2_Kaufort,Online,Unverpacktladen,Biomarkt,Supermarkt,,,,,,
2,Ökologisch,w,P2,B2_Kaufort,Discounter,Supermarkt,Biomarkt,,,,,,,
2,Ökologisch,w,A7,B2_Kaufort,Online,Unverpacktladen,Drogerie,Biomarkt,,,,,,
2,Ökologisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,,,,,,
2,Ökologisch,w,A4,B2_Kaufort,Online,Unverpacktladen,,,,,,,,
2,Ökologisch,w,P4,B2_Kaufort,Online,Drogerie,Supermarkt,Discounter,,,,,,
2,Ökologisch,w,A6,B2_Kaufort,Online,Unverpacktladen,Biomarkt,Drogerie,,,,,,
2,Ökologisch,w,P6,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
2,Ökologisch,w,A1,B2_Kaufort,Online,Unverpacktladen,Warenhaus,Drogerie,,,,,,
2,Ökologisch,w,P1,B2_Kaufort,Bäckerei/Café,Bäckerei/Café,Sonstiges,,,,,,,
2,Ökologisch,w,A5,B2_Kaufort,Online,Drogerie,Unverpacktladen,,,,,,,
2,Ökologisch,w,P5,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,,,,,
3,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Discounter,,,,,,,,
3,Ökologisch,w,A2,B2_Kaufort,Biomarkt,Unverpacktladen,,,,,,,,
3,Ökologisch,w,P1,B2_Kaufort,Bäckerei/Café,Bäckerei/Café,Sonstiges,,,,,,,
3,Ökologisch,w,A1,B2_Kaufort,Bäckerei/Café,Sonstiges,Biomarkt,Unverpacktladen,Online,Supermarkt,,,,
3,Ökologisch,w,P6,B2_Kaufort,Supermarkt,Warenhaus,Drogerie,Online,,,,,,
3,Ökologisch,w,A6,B2_Kaufort,Online,Warenhaus,Unverpacktladen,,,,,,,
3,Ökologisch,w,P5,B2_Kaufort,Drogerie,Supermarkt,Discounter,Warenhaus,,,,,,
3,Ökologisch,w,A5,B2_Kaufort,Sonstiges,Unverpacktladen,Biomarkt,Online,,,,,,
3,Ökologisch,w,P4,B2_Kaufort,Drogerie,Supermarkt,Warenhaus,,,,,,,
3,Ökologisch,w,A4,B2_Kaufort,Online,Unverpacktladen,Biomarkt,Warenhaus,,,,,,
3,Ökologisch,w,P3,B2_Kaufort,Warenhaus,Online,Drogerie,,,,,,,
3,Ökologisch,w,A3,B2_Kaufort,Biomarkt,Unverpacktladen,Online,Warenhaus,,,,,,
3,Ökologisch,w,P7,B2_Kaufort,Drogerie,Supermarkt,Warenhaus,Online,,,,,,
3,Ökologisch,w,A7,B2_Kaufort,Biomarkt,Unverpacktladen,Online,Drogerie,,,,,,
4,Ökonomisch,w,A2,B2_Kaufort,Unverpacktladen,Biomarkt,Online,,,,,,,
4,Ökonomisch,w,P2,B2_Kaufort,Biomarkt,Supermarkt,Discounter,Sonstiges,,,,,,
4,Ökonomisch,w,A6,B2_Kaufort,Online,Warenhaus,Biomarkt,Sonstiges,,,,,,
4,Ökonomisch,w,P6,B2_Kaufort,Drogerie,Discounter,Supermarkt,Warenhaus,Online,,,,,
4,Ökonomisch,w,A7,B2_Kaufort,Unverpacktladen,Online,Biomarkt,,,,,,,
4,Ökonomisch,w,P7,B2_Kaufort,Drogerie,Discounter,Supermarkt,Warenhaus,Online,Sonstiges,,,,
4,Ökonomisch,w,A4,B2_Kaufort,Online,Online,Warenhaus,,,,,,,
4,Ökonomisch,w,P4,B2_Kaufort,Drogerie,Online,Discounter,Supermarkt,Warenhaus,,,,,
4,Ökonomisch,w,A5,B2_Kaufort,Biomarkt,Online,Drogerie,Warenhaus,,,,,,
4,Ökonomisch,w,P5,B2_Kaufort,Drogerie,Supermarkt,Biomarkt,Discounter,Online,,,,,
4,Ökonomisch,w,A1,B2_Kaufort,Bäckerei/Café,Fastfood-Laden,Biomarkt,,,,,,,
4,Ökonomisch,w,P1,B2_Kaufort,Supermarkt,Biomarkt,Online,Unverpacktladen,Warenhaus,,,,,
4,Ökonomisch,w,A3,B2_Kaufort,Biomarkt,Online,Warenhaus,Sonstiges,,,,,,
4,Ökonomisch,w,P3,B2_Kaufort,Drogerie,Warenhaus,Biomarkt,Supermarkt,,,,,,
5,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Discounter,Biomarkt,,,,,,,
5,Ökologisch,w,A2,B2_Kaufort,Online,Drogerie,Biomarkt,Unverpacktladen,Warenhaus,,,,,
5,Ökologisch,w,P1,B2_Kaufort,Bäckerei/Café,Fastfood-Laden,Sonstiges,Sonstiges,,,,,,
5,Ökologisch,w,A1,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,Unverpacktladen,Warenhaus,Bäckerei/Café,,
5,Ökologisch,w,P4,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,Sonstiges,,,,
5,Ökologisch,w,A4,B2_Kaufort,Online,,,,,,,,,
5,Ökologisch,w,P3,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
5,Ökologisch,w,A3,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,Unverpacktladen,Warenhaus,,,
5,Ökologisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,Sonstiges,,,,
5,Ökologisch,w,A7,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
5,Ökologisch,w,P6,B2_Kaufort,Online,Drogerie,Supermarkt,Discounter,Sonstiges,Warenhaus,,,,
5,Ökologisch,w,A6,B2_Kaufort,Online,Sonstiges,Sonstiges,,,,,,,
5,Ökologisch,w,P5,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Sonstiges,Sonstiges,,,,
5,Ökologisch,w,A5,B2_Kaufort,Online,Biomarkt,Sonstiges,,,,,,,
6,Ökonomisch,w,A2,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
6,Ökonomisch,w,P2,B2_Kaufort,Supermarkt,Discounter,Biomarkt,,,,,,,
6,Ökonomisch,w,A3,B2_Kaufort,Online,Biomarkt,Unverpacktladen,Sonstiges,,,,,,
6,Ökonomisch,w,P3,B2_Kaufort,Online,Discounter,Supermarkt,Biomarkt,,,,,,
6,Ökonomisch,w,A7,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
6,Ökonomisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,,,,,,
6,Ökonomisch,w,A4,B2_Kaufort,Online,Drogerie,Biomarkt,Unverpacktladen,,,,,,
6,Ökonomisch,w,P4,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,,,,,,
6,Ökonomisch,w,A5,B2_Kaufort,Online,Biomarkt,Unverpacktladen,Sonstiges,,,,,,
6,Ökonomisch,w,P5,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,,,,,
6,Ökonomisch,w,A1,B2_Kaufort,Online,Supermarkt,Biomarkt,Unverpacktladen,Sonstiges,,,,,
6,Ökonomisch,w,P1,B2_Kaufort,Bäckerei/Café,Bäckerei/Café,Fastfood-Laden,,,,,,,
6,Ökonomisch,w,A6,B2_Kaufort,Online,Supermarkt,Biomarkt,Unverpacktladen,Sonstiges,,,,,
6,Ökonomisch,w,P6,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,,,,,,
7,Ökologisch,w,P7,B2_Kaufort,Supermarkt,Drogerie,Online,Sonstiges,Sonstiges,,,,,
7,Ökologisch,w,A7,B2_Kaufort,Biomarkt,Online,Unverpacktladen,,,,,,,
7,Ökologisch,w,P6,B2_Kaufort,Online,Supermarkt,Sonstiges,Sonstiges,,,,,,
7,Ökologisch,w,A6,B2_Kaufort,Online,Biomarkt,,,,,,,,
7,Ökologisch,w,P3,B2_Kaufort,Drogerie,Online,Sonstiges,Sonstiges,Supermarkt,,,,,
7,Ökologisch,w,A3,B2_Kaufort,Online,Sonstiges,Unverpacktladen,Biomarkt,,,,,,
7,Ökologisch,w,P1,B2_Kaufort,Fastfood-Laden,Bäckerei/Café,Bäckerei/Café,Bäckerei/Café,Bäckerei/Café,,,,,
7,Ökologisch,w,A1,B2_Kaufort,Supermarkt,Sonstiges,Biomarkt,Unverpacktladen,Bäckerei/Café,Bäckerei/Café,Sonstiges,Online,,
7,Ökologisch,w,P5,B2_Kaufort,Online,Drogerie,Supermarkt,,,,,,,
7,Ökologisch,w,A5,B2_Kaufort,Drogerie,Online,Biomarkt,Sonstiges,Unverpacktladen,,,,,
7,Ökologisch,w,P4,B2_Kaufort,Online,Drogerie,Supermarkt,,,,,,,
7,Ökologisch,w,A4,B2_Kaufort,Online,Drogerie,Biomarkt,,,,,,,
7,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Sonstiges,,,,,,,,
7,Ökologisch,w,A2,B2_Kaufort,Online,Biomarkt,Unverpacktladen,Drogerie,,,,,,
8,Ökonomisch,w,A3,B2_Kaufort,Warenhaus,Drogerie,Supermarkt,Biomarkt,Online,Sonstiges,,,,
8,Ökonomisch,w,P3,B2_Kaufort,Supermarkt,Discounter,Online,Biomarkt,Drogerie,,,,,
8,Ökonomisch,w,A5,B2_Kaufort,Online,Unverpacktladen,Sonstiges,Biomarkt,,,,,,
8,Ökonomisch,w,P5,B2_Kaufort,Drogerie,Supermarkt,Discounter,Biomarkt,Warenhaus,Online,,,,
8,Ökonomisch,w,A6,B2_Kaufort,Online,Biomarkt,Warenhaus,,,,,,,
8,Ökonomisch,w,P6,B2_Kaufort,Sonstiges,Drogerie,Online,Supermarkt,,,,,,
8,Ökonomisch,w,A1,B2_Kaufort,Sonstiges,Biomarkt,Warenhaus,Online,,,,,,
8,Ökonomisch,w,P1,B2_Kaufort,Fastfood-Laden,Bäckerei/Café,Bäckerei/Café,Bäckerei/Café,,,,,,
8,Ökonomisch,w,A7,B2_Kaufort,Biomarkt,Online,Sonstiges,,,,,,,
8,Ökonomisch,w,P7,B2_Kaufort,Discounter,Supermarkt,Drogerie,Online,Sonstiges,,,,,
8,Ökonomisch,w,A2,B2_Kaufort,Supermarkt,Biomarkt,Unverpacktladen,Online,,,,,,
8,Ökonomisch,w,P2,B2_Kaufort,Supermarkt,Sonstiges,Discounter,,,,,,,
8,Ökonomisch,w,A4,B2_Kaufort,Online,,,,,,,,,
8,Ökonomisch,w,P4,B2_Kaufort,Drogerie,Supermarkt,Discounter,Online,,,,,,
9,Ökologisch,w,P5,B2_Kaufort,Supermarkt,Drogerie,Online,Warenhaus,,,,,,
9,Ökologisch,w,A5,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
9,Ökologisch,w,P1,B2_Kaufort,Bäckerei/Café,Bäckerei/Café,,,,,,,,
9,Ökologisch,w,A1,B2_Kaufort,Supermarkt,Biomarkt,Unverpacktladen,Online,Warenhaus,,,,,
9,Ökologisch,w,P4,B2_Kaufort,Online,Drogerie,Supermarkt,Warenhaus,,,,,,
9,Ökologisch,w,A4,B2_Kaufort,Unverpacktladen,Online,,,,,,,,
9,Ökologisch,w,P3,B2_Kaufort,Online,Drogerie,Supermarkt,Unverpacktladen,Warenhaus,,,,,
9,Ökologisch,w,A3,B2_Kaufort,Unverpacktladen,Online,Warenhaus,,,,,,,
9,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Discounter,,,,,,,,
9,Ökologisch,w,A2,B2_Kaufort,Unverpacktladen,Online,,,,,,,,
9,Ökologisch,w,P7,B2_Kaufort,Drogerie,Online,Discounter,Supermarkt,Warenhaus,,,,,
9,Ökologisch,w,A7,B2_Kaufort,Unverpacktladen,Online,,,,,,,,
9,Ökologisch,w,P6,B2_Kaufort,Online,Discounter,Supermarkt,Warenhaus,,,,,,
9,Ökologisch,w,A6,B2_Kaufort,Online,Unverpacktladen,Warenhaus,,,,,,,
10,Ökologisch,w,A7,B2_Kaufort,Unverpacktladen,Biomarkt,Supermarkt,Drogerie,Online,,,,,
10,Ökologisch,w,P7,B2_Kaufort,Supermarkt,Discounter,Sonstiges,Online,Sonstiges,Sonstiges,,,,
10,Ökologisch,w,A1,B2_Kaufort,Unverpacktladen,Drogerie,Online,Sonstiges,Biomarkt,,,,,
10,Ökologisch,w,P1,B2_Kaufort,Bäckerei/Café,Fastfood-Laden,Sonstiges,,,,,,,
10,Ökologisch,w,A6,B2_Kaufort,Supermarkt,Online,Drogerie,Unverpacktladen,Biomarkt,,,,,
10,Ökologisch,w,P6,B2_Kaufort,Drogerie,Supermarkt,Online,,,,,,,
10,Ökologisch,w,A4,B2_Kaufort,Unverpacktladen,Online,Sonstiges,Sonstiges,,,,,,
10,Ökologisch,w,P4,B2_Kaufort,Drogerie,Online,Supermarkt,Sonstiges,,,,,,
10,Ökologisch,w,A3,B2_Kaufort,Unverpacktladen,Online,Sonstiges,Warenhaus,Supermarkt,Discounter,,,,
10,Ökologisch,w,P3,B2_Kaufort,Online,Discounter,Supermarkt,Warenhaus,,,,,,
10,Ökologisch,w,A5,B2_Kaufort,Unverpacktladen,Online,Sonstiges,,,,,,,
10,Ökologisch,w,P5,B2_Kaufort,Drogerie,Supermarkt,Online,Discounter,Biomarkt,,,,,
10,Ökologisch,w,A2,B2_Kaufort,Unverpacktladen,Online,Sonstiges,,,,,,,
10,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Discounter,Sonstiges,,,,,,,
11,Ökonomisch,w,P1,B2_Kaufort,Fastfood-Laden,Bäckerei/Café,,,,,,,,
11,Ökonomisch,w,A1,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
11,Ökonomisch,w,P4,B2_Kaufort,Drogerie,,,,,,,,,
11,Ökonomisch,w,A4,B2_Kaufort,Warenhaus,Online,,,,,,,,
11,Ökonomisch,w,P3,B2_Kaufort,Warenhaus,Discounter,Online,,,,,,,
11,Ökonomisch,w,A3,B2_Kaufort,Warenhaus,Online,,,,,,,,
11,Ökonomisch,w,P6,B2_Kaufort,Online,Discounter,Supermarkt,Warenhaus,,,,,,
11,Ökonomisch,w,A6,B2_Kaufort,Biomarkt,Drogerie,Warenhaus,Online,,,,,,
11,Ökonomisch,w,P7,B2_Kaufort,Drogerie,Supermarkt,Online,,,,,,,
11,Ökonomisch,w,A7,B2_Kaufort,Online,Biomarkt,,,,,,,,
11,Ökonomisch,w,P5,B2_Kaufort,Drogerie,Discounter,Supermarkt,,,,,,,
11,Ökonomisch,w,A5,B2_Kaufort,Drogerie,Biomarkt,Online,,,,,,,
11,Ökonomisch,w,P2,B2_Kaufort,Discounter,Supermarkt,Biomarkt,,,,,,,
11,Ökonomisch,w,A2,B2_Kaufort,Warenhaus,Online,Biomarkt,,,,,,,
12,Ökologisch,w,A6,B2_Kaufort,Online,Biomarkt,Drogerie,,,,,,,
12,Ökologisch,w,P6,B2_Kaufort,Drogerie,Online,Discounter,Supermarkt,Warenhaus,,,,,
12,Ökologisch,w,A3,B2_Kaufort,Sonstiges,Drogerie,Warenhaus,Online,Discounter,Supermarkt,,,,
12,Ökologisch,w,P3,B2_Kaufort,Supermarkt,Discounter,Drogerie,Online,Warenhaus,,,,,
12,Ökologisch,w,A4,B2_Kaufort,Drogerie,Online,Supermarkt,Warenhaus,,,,,,
12,Ökologisch,w,P4,B2_Kaufort,Online,Drogerie,Supermarkt,Warenhaus,,,,,,
12,Ökologisch,w,A7,B2_Kaufort,Online,Biomarkt,Unverpacktladen,,,,,,,
12,Ökologisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
12,Ökologisch,w,A1,B2_Kaufort,Biomarkt,Drogerie,Online,,,,,,,
12,Ökologisch,w,P1,B2_Kaufort,Fastfood-Laden,Bäckerei/Café,Fastfood-Laden,Fastfood-Laden,,,,,,
12,Ökologisch,w,A5,B2_Kaufort,Biomarkt,Supermarkt,Drogerie,Online,Warenhaus,,,,,
12,Ökologisch,w,P5,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
12,Ökologisch,w,A2,B2_Kaufort,Biomarkt,Drogerie,Warenhaus,,,,,,,
12,Ökologisch,w,P2,B2_Kaufort,Supermarkt,Warenhaus,Discounter,,,,,,,
13,Ökonomisch,w,P7,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
13,Ökonomisch,w,A7,B2_Kaufort,Biomarkt,Unverpacktladen,,,,,,,,
13,Ökonomisch,w,P4,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Warenhaus,,,,,
13,Ökonomisch,w,A4,B2_Kaufort,Online,Warenhaus,,,,,,,,
13,Ökonomisch,w,P2,B2_Kaufort,Biomarkt,Supermarkt,,,,,,,,
13,Ökonomisch,w,A2,B2_Kaufort,Online,Supermarkt,Biomarkt,Warenhaus,Unverpacktladen,,,,,
13,Ökonomisch,w,P6,B2_Kaufort,Online,Discounter,Supermarkt,Warenhaus,,,,,,
13,Ökonomisch,w,A6,B2_Kaufort,Online,Warenhaus,,,,,,,,
13,Ökonomisch,w,P1,B2_Kaufort,Warenhaus,Fastfood-Laden,Bäckerei/Café,Supermarkt,Fastfood-Laden,,,,,
13,Ökonomisch,w,A1,B2_Kaufort,Online,Drogerie,Discounter,Supermarkt,Biomarkt,Unverpacktladen,Warenhaus,,,
13,Ökonomisch,w,P3,B2_Kaufort,Online,Supermarkt,Warenhaus,,,,,,,
